items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index
GC_00001462	20	40	2	0	0.846396558416815	0.997233468286097	0.915644639401862
GC_00001463	20	40	2	0	0.887619653887867	0.973705739813123	0.928671961051421
GC_00001464	20	40	2	0	0.853137657145863	0.983608701240282	0.913739253210487
GC_00001465	20	40	2	0	0.872142848617228	0.994551282051283	0.929333599943862
GC_00001466	20	40	2	0	0.842692284112185	0.952254983007257	0.894129806916714
GC_00001467	20	40	2	0	0.943297870648665	0.890705128205127	0.916247412176368
GC_00001468	20	40	2	0	0.901134148131066	0.998451072736788	0.947299807344422
GC_00001469	20	40	2	0	0.859355113560721	1.0	0.924358243665493
GC_00001470	20	40	2	0	0.840458380879019	0.964115243132949	0.898050071709268
GC_00001471	20	40	2	0	0.842765436963339	0.982343631211555	0.907217299001252
GC_00001472	20	40	2	0	0.887650876970961	0.987407209631333	0.934875438600324
GC_00001473	20	40	2	0	0.76229784665637	0.996141688771	0.863671054950684
GC_00001474	20	40	2	0	0.878443868047939	0.986756194006799	0.929455178045299
GC_00001475	20	40	2	0	0.919642781491743	0.994553439716963	0.955632323906636
GC_00001476	20	40	2	0	0.823467966041297	0.989201270705699	0.898758076631035
GC_00001477	20	40	2	0	0.921722302854378	1.0	0.959266904989678
GC_00001478	20	40	2	0	0.859289119631908	0.989987355639532	0.920019666771945
GC_00001479	20	40	2	0	0.787918191742118	0.992098792444178	0.878298008970395
GC_00001480	20	40	2	0	0.884013599013883	0.991570565190337	0.934708109334086
GC_00001481	20	40	2	0	0.901473505671407	0.990242433005591	0.943775224699372
GC_00001482	20	40	2	0	0.933004822814007	0.992729723116935	0.961941116314303
GC_00001483	20	40	2	0	0.84788157223073	0.975202856215515	0.907096257386842
GC_00001484	20	40	2	0	0.918905168905169	1.0	0.957739010551991
GC_00001485	20	40	2	0	0.873191482919666	0.99400953833903	0.929691718177672
GC_00001486	20	40	2	0	0.896009779321881	0.971617243348992	0.932283096389835
GC_00001487	20	40	2	0	0.790636073602298	0.999094330745708	0.882725148882821
GC_00001488	20	40	2	0	0.844579417600902	0.96440736230062	0.90052466654977
GC_00001489	20	40	2	0	0.932761198098239	0.803893894818837	0.863546291411915
GC_00001490	20	40	2	0	0.923075842025527	0.996998738965951	0.95861427423737
GC_00001491	20	40	2	0	0.925538461538462	1.0	0.96132949824225
GC_00001492	20	40	2	0	0.875165162423576	0.994823703866529	0.931166023575785
GC_00001493	20	40	2	0	0.849598411465957	0.978247157373373	0.909395459982169
GC_00001494	20	40	2	0	0.888522177456445	0.822542793376127	0.854260389032506
GC_00001495	20	40	2	0	0.952705736805831	0.98506830378923	0.968616778329217
GC_00001496	20	40	2	0	0.909079299401695	0.98093667350767	0.943641997413474
GC_00001497	20	40	2	0	0.863151093194893	0.990544871794871	0.922470464516611
GC_00001498	20	40	2	0	0.812356771719647	0.991295546558703	0.892949979174661
GC_00001499	20	40	2	0	0.844171000792472	0.963168580728084	0.899752313332318
GC_00001500	20	40	2	0	0.879413256620319	0.984143093465674	0.928835323670365
GC_00001501	20	40	2	0	0.794997874847613	0.955770104895105	0.868002169363583
GC_00001502	20	40	2	0	0.916999388206504	0.98927617178324	0.951767586316203
GC_00001503	20	40	2	0	0.847455858621808	0.98368754259029	0.910504082279543
GC_00001504	20	40	2	0	0.911310407838325	0.923170072281567	0.917201904508756
GC_00001505	20	40	2	0	0.895209546451665	0.865183062551484	0.879940228177805
GC_00001506	20	40	2	0	0.837418003757199	0.937127434436854	0.884471446626771
GC_00001507	20	40	2	0	0.864567441140752	0.970402727078827	0.914432961534832
GC_00001508	20	40	2	0	0.879697757958627	0.928833404619332	0.903598102668008
GC_00001509	20	40	2	0	0.837784045048381	0.995668652521665	0.909928368856217
GC_00001510	20	40	2	0	0.859007811372864	0.996856508875741	0.922812641634747
GC_00001511	20	40	2	0	0.883397845590662	0.982468694096602	0.930303115753047
GC_00001512	20	40	2	0	0.85864896524795	1.0	0.923949579831933
GC_00001513	20	40	2	0	0.850861003587742	0.984443403051083	0.912790814281758
GC_00001514	20	40	2	0	0.870263660680168	0.986893504827735	0.924916393899255
GC_00001515	20	40	2	0	0.878636881705779	0.978552358957983	0.925906929068128
GC_00001516	20	40	2	0	0.889898616105604	0.993127043116961	0.938683312102839
GC_00001517	20	40	2	0	0.949365860674999	0.99422880007562	0.971279556949526
GC_00001518	20	40	2	0	0.866771964667829	0.947736767627323	0.905448009638622
GC_00001519	20	40	2	0	0.855034466367805	0.999385625315605	0.921591778119353
GC_00001520	20	40	2	0	0.859946834817013	0.996491736491737	0.923197705500442
GC_00001521	2	40	24	0	0.805284949383278	0.612018517668208	0.695474628376349
GC_00001522	20	40	2	0	0.796467844407865	0.992619917999092	0.883791016871554
GC_00001523	19	38	2	0	0.947501185395922	1.0	0.973042987086344
GC_00001524	19	38	2	0	0.969836282454109	0.977466701150911	0.973636542077178
GC_00001525	19	38	2	0	0.89469729936808	0.988264408073925	0.93915611079156
GC_00001526	19	38	2	0	0.911419959812458	0.951816056095447	0.93118010191817
GC_00001527	19	38	2	0	0.911599360462118	0.766438844156502	0.832740468296057
GC_00001528	19	38	2	0	0.932678460116501	0.835367031558731	0.881344784729562
GC_00001529	19	38	2	0	0.952450886163546	1.0	0.975646448177816
GC_00001530	19	38	2	0	0.841969602701982	0.970508932914948	0.901681321579884
GC_00001531	19	38	2	0	0.859633086654128	0.953482274844504	0.904128803273833
GC_00001532	18	38	4	0	0.873861358181562	0.905533554053687	0.889415582772796
GC_00001533	19	38	2	0	0.853062373766089	0.857848159705744	0.855448573297945
GC_00001534	19	38	2	0	0.867731785919938	0.968569047516415	0.915381765432633
GC_00001535	19	38	2	0	0.9269521809503	0.997987126362412	0.961158972470063
GC_00001536	19	38	2	0	0.810105263157895	0.774690932585669	0.792002408251487
GC_00001537	19	38	2	0	0.914117222289084	0.839264643157938	0.875093189324598
GC_00001538	19	38	2	0	0.929170410302486	0.989509246088193	0.958391057228845
GC_00001539	19	38	2	0	0.860513508040583	0.984148437035771	0.918187775539821
GC_00001540	18	38	4	0	0.901873050376163	0.904782521822358	0.903325443366028
GC_00001541	19	38	2	0	0.881603804312423	0.773033936191831	0.823756937638366
GC_00001542	19	38	2	0	0.735807234647593	0.99665395060132	0.846593497778355
GC_00001543	19	38	2	0	0.838993158453152	0.967700614990481	0.898762377268193
GC_00001544	19	38	2	0	0.95372823475868	0.842736414777663	0.894803594871961
GC_00001545	19	38	2	0	0.891077772232172	0.960591524301791	0.924529835972518
GC_00001546	17	38	4	0	0.889572402147036	0.99835173519384	0.940828218357264
GC_00001547	19	38	2	0	0.689779632765025	0.963907064959696	0.804122645725232
GC_00001548	19	38	2	0	0.884097393792685	1.0	0.93848375004967
GC_00001549	19	38	2	0	0.883571259275465	0.861483571578481	0.872387630149407
GC_00001550	19	38	2	0	0.861496781891258	0.994840235247705	0.923379379120232
GC_00001551	19	38	2	0	0.85426958058537	1.0	0.921408180913681
GC_00001552	19	38	2	0	0.795430944963655	0.769250636045432	0.782121765565741
GC_00001553	19	38	2	0	0.821463688720326	0.989725802146215	0.89777884904106
GC_00001554	19	38	2	0	0.848791978551614	0.919629448773204	0.882791949133248
GC_00001555	19	38	2	0	0.855010114248269	0.99116443872291	0.918066624445047
GC_00001556	6	38	8	0	0.762379638147807	0.687446359111624	0.722976560630353
GC_00001557	18	36	2	0	0.874588284344382	0.976190476190476	0.92260055277274
GC_00001558	9	36	6	0	0.802045811397432	0.770814759266202	0.786120220143772
GC_00001559	18	36	2	0	0.905892192531259	0.964574314574314	0.934312736816883
GC_00001560	18	36	2	0	0.936781823840647	1.0	0.967359164888283
GC_00001561	18	36	2	0	0.903975812547241	1.0	0.949566487756852
GC_00001562	18	36	2	0	0.931492329149233	0.974395974395974	0.952461247613941
GC_00001563	18	36	2	0	0.943103160526934	0.987153451562715	0.964625671284196
GC_00001564	18	36	2	0	0.910448141773443	1.0	0.953125208547442
GC_00001565	18	36	2	0	0.895497737071277	0.986687830687831	0.938883747396585
GC_00001566	14	36	4	0	0.761432132336279	0.84516535296289	0.801116723724291
GC_00001567	18	36	2	0	0.831237020492927	0.884951272947043	0.857253556871035
GC_00001568	18	36	2	0	0.880711529744729	0.987028514154803	0.93084409197333
GC_00001569	17	36	4	0	0.837260121578132	0.895129009995769	0.865228036909096
GC_00001570	18	36	2	0	0.88341384863124	1.0	0.938098495212038
GC_00001571	18	36	2	0	0.812014344403471	0.944586635350966	0.873297813535343
GC_00001572	18	36	2	0	0.857875172650333	0.868918036082216	0.863361294743745
GC_00001573	18	36	2	0	0.88681802960284	0.91336194140278	0.899894288610002
GC_00001574	18	36	2	0	0.789767100678526	0.96341189674523	0.867990115749455
GC_00001575	18	36	2	0	0.844892997128424	0.95963456901748	0.898615839819946
GC_00001576	18	36	2	0	0.859973291908538	0.942460629675421	0.899329468326822
GC_00001577	18	36	2	0	0.87464542319909	0.937118326118325	0.904804785109745
GC_00001578	15	36	4	0	0.843566159392014	0.750596276888721	0.794370265085658
GC_00001579	18	36	2	0	0.810391978122151	0.981237335359676	0.887668960566493
GC_00001580	18	36	2	0	0.854384521991149	0.864930555555556	0.85962519484018
GC_00001581	17	36	4	0	0.813195203472255	0.790651317557147	0.801764820543828
GC_00001582	18	36	2	0	0.93489827856025	1.0	0.966353930766742
GC_00001583	17	34	2	0	0.825341117352301	0.928966364704453	0.87409321942694
GC_00001584	17	34	2	0	0.768352726984881	0.831559470983752	0.798707564067209
GC_00001585	17	34	2	0	0.8346567371598	0.958325387331472	0.892226118712074
GC_00001586	17	34	2	0	0.970478340660937	0.958393314436195	0.964397969182389
GC_00001587	15	34	4	0	0.925202576355703	0.766821413880238	0.838599395541418
GC_00001588	17	34	2	0	0.950973483121226	1.0	0.974870741553934
GC_00001589	17	34	2	0	0.912112138952198	0.997192513368983	0.952756696224818
GC_00001590	17	34	2	0	0.813285687565833	0.970563236904837	0.884991075896741
GC_00001591	17	34	2	0	0.935283154121864	0.856922024382369	0.894389485549566
GC_00001592	17	34	2	0	0.799077205164044	0.998352509047699	0.887668348187068
GC_00001593	17	34	2	0	0.826109820763399	0.992087300552149	0.901522780376841
GC_00001594	17	34	2	0	0.843972649449938	0.961162624013664	0.89876363092123
GC_00001595	17	34	2	0	0.739077299113963	0.993059506200933	0.847447771388937
GC_00001596	17	34	2	0	0.922738699209287	1.0	0.959817056356911
GC_00001597	16	34	4	0	0.769746884093779	0.884573328393903	0.82317505177522
GC_00001598	17	34	2	0	0.782269628931188	0.92183788326173	0.846338360360715
GC_00001599	17	34	2	0	0.7975432211101	0.860886172650879	0.828005019361208
GC_00001600	17	34	2	0	0.935073627844712	0.988830975428146	0.961201263249627
GC_00001601	17	34	2	0	0.798516033034742	0.944778113798758	0.86551139163629
GC_00001602	17	34	2	0	0.920160207741907	1.0	0.958420244344099
GC_00001603	17	34	2	0	0.817596694196996	0.973865411007524	0.888915415312846
GC_00001604	17	34	2	0	0.849983155676909	0.994515072384093	0.916586469678435
GC_00001605	17	34	2	0	0.833345567904316	0.997239510022854	0.90795575232989
GC_00001606	17	34	2	0	0.801058512683338	0.895196988214684	0.845515510556296
GC_00001607	17	34	2	0	0.805855751344267	0.979782352068178	0.884348560854363
GC_00001608	17	34	2	0	0.847284134059766	0.840450187757561	0.843853324956684
GC_00001609	17	34	2	0	0.731446472939397	0.971236587326552	0.834456620574756
GC_00001610	17	34	2	0	0.906355041426371	0.923325052925267	0.91476135000598
GC_00001611	17	34	2	0	0.847090183157726	0.874175395176854	0.860419687621731
GC_00001612	17	34	2	0	0.861808795790728	0.980358855195729	0.917269265896168
GC_00001613	17	34	2	0	0.760763350002874	0.984671473911072	0.85835570470065
GC_00001614	17	34	2	0	0.697952978795901	0.815839801295269	0.75230616372737
GC_00001615	17	34	2	0	0.814435919295254	0.950361330099051	0.877164109143448
GC_00001616	17	34	2	0	0.86981742687916	0.989602288704979	0.925851553773247
GC_00001617	17	34	2	0	0.841601756495373	0.919153766769865	0.878669882765239
GC_00001618	17	34	2	0	0.862807417651293	0.955490330103333	0.906786740868239
GC_00001619	17	34	2	0	0.942766944549476	1.0	0.970540442016942
GC_00001620	17	34	2	0	0.801268634573901	0.994668734700317	0.887555292898392
GC_00001621	16	32	2	0	0.932203389830508	1.0	0.964912280701754
GC_00001622	16	32	2	0	0.758629985636946	0.955022964020118	0.845572678671635
GC_00001623	11	32	4	0	0.741922786761571	0.812645148530012	0.775675272284026
GC_00001624	16	32	2	0	0.948805624789723	0.998745062541146	0.973135065736046
GC_00001625	15	32	4	0	0.843306502859564	0.899823848319391	0.870648947398147
GC_00001626	16	32	2	0	0.855562753424986	0.988591081593927	0.917278907777464
GC_00001627	16	32	2	0	0.880049352388224	0.995620703331569	0.934274503683979
GC_00001628	16	32	2	0	0.880615511721574	0.997483517777253	0.93541335642525
GC_00001629	13	32	4	0	0.84594217184163	0.729345355000135	0.783328736016068
GC_00001630	16	32	2	0	0.886029592488817	0.994295340897947	0.937045592564218
GC_00001631	16	32	2	0	0.838560468068665	0.997983870967742	0.911352701021936
GC_00001632	16	32	2	0	0.923513077276479	0.99221116796594	0.956630361923892
GC_00001633	16	32	2	0	0.934432279493173	0.993279569892473	0.962957708606108
GC_00001634	16	32	2	0	0.845374103942652	1.0	0.916208916269612
GC_00001635	16	32	2	0	0.889020286084544	0.999187640316675	0.940890110062719
GC_00001636	16	32	2	0	0.901611127223169	0.986381585168855	0.94209326872826
GC_00001637	15	32	4	0	0.690929190667365	0.858437471896208	0.765628333211215
GC_00001638	12	32	6	0	0.821637547105173	0.898370804822418	0.858292558449467
GC_00001639	16	32	2	0	0.89279699442933	1.0	0.943362650148866
GC_00001640	16	32	2	0	0.902095375722543	0.752930378940213	0.820790868262218
GC_00001641	16	32	2	0	0.814979447471561	0.934977084435043	0.870864040081322
GC_00001642	16	32	2	0	0.835449020189697	0.875991432465762	0.855240020548262
GC_00001643	16	32	2	0	0.823883901119174	0.915316240616758	0.867196703795543
GC_00001644	15	30	2	0	0.954981494070549	0.99785189372527	0.975946128621311
GC_00001645	9	30	4	0	0.888458158887683	0.836976679088157	0.861949397297382
GC_00001646	9	30	4	0	0.85587146689771	0.774094966905038	0.812931826206337
GC_00001647	15	30	2	0	0.932373113854595	0.773672687465791	0.845641555646919
GC_00001648	15	30	2	0	0.800202455741784	0.994982219783243	0.887025414760859
GC_00001649	15	30	2	0	0.764408379280292	0.978334718632923	0.858241536069563
GC_00001650	15	30	2	0	0.84374524437322	0.987019009370818	0.909775896661164
GC_00001651	14	30	4	0	0.882185442249511	0.848516694033935	0.865023575448833
GC_00001652	10	30	4	0	0.851609820069127	0.7414974164294	0.79274824308131
GC_00001653	15	30	2	0	0.921525600835946	1.0	0.959160367611072
GC_00001654	15	30	2	0	0.872617293420265	0.910619315096387	0.891213379402989
GC_00001655	15	30	2	0	0.791649106020739	0.874886207407638	0.831188968374534
GC_00001656	15	30	2	0	0.824809102296013	0.94024557200308	0.878752502655051
GC_00001657	8	30	6	0	0.886186599874765	0.791536580915891	0.836191714282425
GC_00001658	15	30	2	0	0.843065134099617	1.0	0.914851155829037
GC_00001659	15	30	2	0	0.808933137478918	0.808006501799605	0.8084695541211
GC_00001660	15	30	2	0	0.907962145412345	0.979646626284426	0.942443228580272
GC_00001661	15	30	2	0	0.788983742527519	0.992677946740915	0.879186847044763
GC_00001662	15	30	2	0	0.822203357857008	0.897774628667402	0.858328792661778
GC_00001663	14	30	4	0	0.894410525817597	0.932775214692792	0.913190106234039
GC_00001664	15	30	2	0	0.943907409080415	0.988266132558062	0.965577578371934
GC_00001665	14	28	2	0	0.987789987789988	1.0	0.993857493857494
GC_00001666	14	28	2	0	0.934583934583935	1.0	0.966185977125808
GC_00001667	14	28	2	0	0.9617035099417	0.992072470013647	0.976651966568308
GC_00001668	14	28	2	0	0.971474580170232	1.0	0.985530921820303
GC_00001669	9	28	6	0	0.755206957868977	0.734454741812337	0.744686302098255
GC_00001670	14	28	2	0	0.885055437603208	0.965236332502329	0.923408597990616
GC_00001671	14	28	2	0	0.900945441929048	1.0	0.947891951085964
GC_00001672	14	28	2	0	0.806595160275591	0.773938572719061	0.789929495428119
GC_00001673	14	28	2	0	0.634729314499193	0.663084323547981	0.64859706478978
GC_00001674	13	28	4	0	0.933522401161417	0.985701450391476	0.958902614776495
GC_00001675	14	28	2	0	0.873201320132013	0.989913443442444	0.927901750906634
GC_00001676	14	28	2	0	0.88021070581777	0.839545454545454	0.859397296132351
GC_00001677	14	28	2	0	0.837138581841	0.927411265824598	0.879965791709277
GC_00001678	14	28	2	0	0.798378097632969	0.922522870340707	0.855972618938972
GC_00001679	14	28	2	0	0.942967637746754	1.0	0.970646777051117
GC_00001680	14	28	2	0	0.831996945399007	0.722732155062982	0.773525040697267
GC_00001681	14	28	2	0	0.845581030766216	1.0	0.916330431089403
GC_00001682	14	28	2	0	0.76389614215509	0.772280583254827	0.768065481596493
GC_00001683	14	28	2	0	0.840841626036267	0.994234945101998	0.911127242372334
GC_00001684	13	28	4	0	0.806487638966445	0.875589727582138	0.839619278095311
GC_00001685	11	28	4	0	0.854316628185975	0.662352394393066	0.746186090471564
GC_00001686	14	28	2	0	0.800730307772561	0.926179084073821	0.858898175601457
GC_00001687	11	26	4	0	0.907089804186361	0.738098583304063	0.813914934593969
GC_00001688	13	26	2	0	0.818241282903413	0.822653502701483	0.820441460769597
GC_00001689	11	26	4	0	0.758011590527358	0.848246708246706	0.800594570584843
GC_00001690	13	26	2	0	0.922734182523458	0.978899408284023	0.949987368378475
GC_00001691	13	26	2	0	0.845390230207749	1.0	0.916218387167442
GC_00001692	13	26	2	0	0.828599412340842	0.992174198489988	0.903039183914154
GC_00001693	13	26	2	0	0.871487880005357	0.994605394605395	0.928985231959908
GC_00001694	13	26	2	0	0.834999828196406	0.995017818339853	0.908012782214095
GC_00001695	13	26	2	0	0.853695034096496	0.772594718714121	0.811122708724625
GC_00001696	13	26	2	0	0.827481409634659	0.991346153846153	0.902032198424143
GC_00001697	12	26	4	0	0.764578600021638	0.841556991638293	0.801223097036583
GC_00001698	13	26	2	0	0.872780267959928	0.933526169211563	0.902131779354025
GC_00001699	9	26	4	0	0.838525568692865	0.674888358841847	0.747860363389016
GC_00001700	13	26	2	0	0.919088683061855	0.983241758241758	0.950083490326286
GC_00001701	13	26	2	0	0.771174106657978	0.964032432957323	0.856885717408605
GC_00001702	13	26	2	0	0.861349296230383	0.952529698149952	0.904647760607967
GC_00001703	12	24	2	0	0.76398350960683	0.972458038012627	0.855706206574914
GC_00001704	11	24	4	0	0.743185962837005	0.882166481137114	0.806734253973113
GC_00001705	12	24	2	0	0.787777182372605	0.935139221727721	0.855156221701256
GC_00001706	6	24	4	0	0.91379689492897	0.873051817345296	0.892959806078727
GC_00001707	10	24	4	0	0.821120557976021	0.880467022844512	0.849758873685413
GC_00001708	8	24	8	0	0.873985949232039	0.674412786626468	0.761337872272482
GC_00001709	10	24	4	0	0.734798340834878	0.881163872748726	0.801352588887006
GC_00001710	11	24	4	0	0.745803952539441	0.835615699064	0.78815953821499
GC_00001711	11	24	4	0	0.745516934731039	0.905996186534908	0.817959592529024
